fold,recipient_image_path,recipient_species,recipient_group,donor_image_path,donor_species,donor_group,donor_mask_original_area_fraction,donor_foreground_pixels_after_resize,donor_foreground_pixels_outside_recipient_hard_mask,donor_foreground_fraction_of_full_composite,donor_foreground_fraction_of_donor_region,donor_foreground_fraction_alpha_weighted,donor_foreground_fraction_donor_region_alpha_weighted
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00119.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003903666329_15534.png,4,04::003903666329,0.123172429798097,4143,1229,0.03643100637320291,0.041676557360371666,0.03646181523799896,0.041711799800395966
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00120.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_08\fish_003269959708_05275.png,8,08::003269959708,0.08989056800416884,3051,918,0.027055702917771884,0.0310460279346613,0.027310457080602646,0.03133835271000862
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00121.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004559377385_12512.png,5,05::004559377385,0.14647058823529413,4979,1278,0.03788350377945754,0.04354047424366312,0.03798489272594452,0.043657004833221436
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00122.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003470805337_15536.png,2,02::003470805337,0.14717289242702591,5034,1086,0.03182417582417582,0.03658166874389463,0.03217069432139397,0.03697998821735382
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00123.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003773896016_09275.png,4,04::003773896016,0.115657059110894,3735,883,0.027307026224641266,0.03175002696774658,0.027404392138123512,0.03186323493719101
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00124.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004427387187_13784.png,4,04::004427387187,0.11224489795918367,3610,366,0.011384845091452035,0.013247909653599739,0.011449973098933697,0.013323696330189705
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00125.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003717435859_24976.png,3,03::003717435859,0.12149592252803262,4136,635,0.018685263653483993,0.0221115676579149,0.018714681267738342,0.022146381437778473
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00126.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003515975415_22476.png,3,03::003515975415,0.11923758865248227,4589,422,0.010869565217391304,0.01266050642025681,0.011141877621412277,0.01297768671065569
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00127.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241326938_11731.png,4,04::004241326938,0.11736918604651163,4639,941,0.02386386691012376,0.02775974983774854,0.024130551144480705,0.02806997112929821
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00128.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004336907054_08993.png,4,04::004336907054,0.14467592592592593,4953,1533,0.04478789295313778,0.05257021364150749,0.044870246201753616,0.05266688019037247
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00129.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000031989596_04147.png,3,03::000031989596,0.1068242640499554,2758,362,0.013883029721955896,0.016487520495536527,0.014193928800523281,0.01685674488544464
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00130.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003871376248_22662.png,3,03::003871376248,0.12121212121212122,2515,549,0.02643235435724603,0.03212029019424292,0.026528729125857353,0.032237403094768524
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004350001_00131.png,1,01::000004350001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003631905663_13623.png,5,05::003631905663,0.14046451374109373,2965,383,0.018224210125618576,0.021914516221319447,0.01850512996315956,0.022252321243286133
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00132.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004536417356_12285.png,3,03::004536417356,0.12991949910554562,611,75,0.016025641025641024,0.018764073054791094,0.01808878593146801,0.021179763600230217
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00133.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_003473815342_12324.png,7,07::003473815342,0.09403153153153153,503,29,0.005530129672006103,0.006453048509123275,0.006831281818449497,0.00797134917229414
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00134.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_003445515304_15279.png,7,07::003445515304,0.086,529,29,0.004786268361115695,0.00556515064287085,0.005465985741466284,0.006355480290949345
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00135.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000061579598_06182.png,4,04::000061579598,0.11639954670552048,679,64,0.01056279914177257,0.012279355333844973,0.01235897932201624,0.014367432333528996
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00136.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004223656906_15382.png,3,03::004223656906,0.12456597222222222,824,101,0.01527525710828796,0.017617303331589045,0.016891932114958763,0.019481850787997246
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00137.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003782316044_13565.png,4,04::003782316044,0.11084433773509404,748,116,0.017119244391971666,0.019965576592082618,0.017909854650497437,0.02088763751089573
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00138.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000038229598_05855.png,4,04::000038229598,0.11310915303003057,783,106,0.015442890442890442,0.01808873720136519,0.016588615253567696,0.01943076029419899
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00139.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003726315873_10050.png,2,02::003726315873,0.12390800499197718,857,59,0.008595571095571096,0.010003390979993218,0.0114978002384305,0.013380959630012512
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00140.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240046936_09277.png,4,04::004240046936,0.10655333826065533,665,86,0.013471177944862155,0.015756687431293513,0.014311482198536396,0.016739556565880775
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00141.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283896992_10528.png,4,04::004283896992,0.12386305569749617,789,128,0.020050125313283207,0.023447517860413995,0.021635204553604126,0.02530117891728878
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00142.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_000002489596_03705.png,7,07::000002489596,0.11821428571428572,917,109,0.014259549973835687,0.01653519417475728,0.015780000016093254,0.01829828880727291
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004360001_00143.png,1,01::000004360001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004436577192_15777.png,3,03::004436577192,0.13741431531962378,1234,362,0.04039727708961054,0.04544313331659553,0.04100191965699196,0.04612329974770546
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004370001_00153.png,1,01::000004370001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004503037286_17663.png,2,02::004503037286,0.12272727272727273,697,17,0.0029478064851742674,0.0034602076124567475,0.005284308921545744,0.0062028514221310616
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004370001_00154.png,1,01::000004370001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004433347191_17237.png,2,02::004433347191,0.1466032608695652,797,8,0.0014619883040935672,0.0017594018033868484,0.0051008970476686954,0.006138577125966549
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004370001_00155.png,1,01::000004370001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000061829596_04678.png,2,02::000061829596,0.10968470781554894,1149,122,0.012278582930756845,0.013920584208124144,0.014207922853529453,0.016107933595776558
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00207.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003645495716_15471.png,3,03::003645495716,0.1407142857142857,2248,954,0.059684684684684686,0.06654111738857502,0.05978268384933472,0.0666503757238388
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00208.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003773856016_18746.png,4,04::003773856016,0.10559006211180125,1863,803,0.04514533085961658,0.05111394016549968,0.04520709812641144,0.05118387192487717
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00210.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283656992_21199.png,4,04::004283656992,0.1024053003024629,1849,223,0.012290564373897707,0.014267434420985286,0.012687144801020622,0.014727802947163582
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00211.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003706475838_25967.png,2,02::003706475838,0.13966836734693877,2829,323,0.016021825396825395,0.019214753123140988,0.01659047044813633,0.019896719604730606
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00213.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000019259599_08751.png,4,04::000019259599,0.10907441016333938,2198,358,0.017757936507936507,0.021281654975627156,0.017991820350289345,0.02156194858253002
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00215.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004313357038_25144.png,3,03::004313357038,0.16919414565332394,3776,679,0.03038847117794486,0.03615355944837868,0.03080606833100319,0.03665038198232651
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00217.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000096339598_06695.png,4,04::000096339598,0.12688356164383563,3021,464,0.019454926624737946,0.022989644750532626,0.019783487543463707,0.023377900943160057
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00218.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000061579598_06181.png,4,04::000061579598,0.13935125906956894,4432,894,0.02802771420509766,0.03213862026818133,0.028307361528277397,0.032459285110235214
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00219.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_003445515304_16123.png,7,07::003445515304,0.112546699875467,3632,421,0.01312999001996008,0.015072858114639648,0.013496292755007744,0.01549336314201355
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00220.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003903666329_10634.png,4,04::003903666329,0.09140512265512266,2978,368,0.011233211233211233,0.012877939529675251,0.01161560881882906,0.013316326774656773
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00221.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000126969598_07153.png,4,04::000126969598,0.12767857142857142,4156,1094,0.03359434976201443,0.03852383970702162,0.03381487354636192,0.03877672180533409
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00224.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004342477065_18269.png,5,05::004342477065,0.1663983903420523,1028,289,0.047784391534391533,0.05532159264931087,0.04929331690073013,0.05706852674484253
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00225.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000034930001_03337.png,3,03::000034930001,0.12295918367346939,753,104,0.016960208741030658,0.019700700890320135,0.018680937588214874,0.02169947139918804
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00226.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003755475976_26903.png,2,02::003755475976,0.1281129653401797,825,104,0.01615408511960236,0.01859467191131772,0.018683355301618576,0.021506069228053093
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00228.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003869696241_19498.png,5,05::003869696241,0.1579626047711154,1017,266,0.04131717924821373,0.0475,0.04279935359954834,0.04920396953821182
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00230.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003424725280_19351.png,5,05::003424725280,0.14954819277108433,915,203,0.03356481481481482,0.03877005347593583,0.03511499613523483,0.040560636669397354
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004440001_00232.png,1,01::000004440001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003800916101_23535.png,5,05::003800916101,0.14333333333333334,728,103,0.020227808326787118,0.02361302154974782,0.02246832102537155,0.026228494942188263
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00255.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003791796075_14739.png,2,02::003791796075,0.16847826086956522,988,118,0.019915611814345993,0.024101307189542485,0.023218823596835136,0.028098760172724724
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00257.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004223386906_09990.png,3,03::004223386906,0.13000342114266164,859,165,0.0251639469269483,0.029912980420594634,0.02544766664505005,0.030250245705246925
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00259.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004524357333_15198.png,3,03::004524357333,0.13589435774309724,877,118,0.0182267531665122,0.021454545454545455,0.01975446194410324,0.02325279638171196
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00261.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004283276991_21477.png,5,05::004283276991,0.1353901996370236,828,66,0.010714285714285714,0.012597824012216072,0.01286692451685667,0.015128890052437782
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00263.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003898976320_26460.png,2,02::003898976320,0.13432126501339325,772,61,0.010590277777777778,0.012416039079991859,0.013186221942305565,0.015459522604942322
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00265.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000021419599_08875.png,4,04::000021419599,0.12871707731520815,716,145,0.025851310394009626,0.030233527939949958,0.02685350924730301,0.03140561655163765
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004450001_00267.png,1,01::000004450001,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003516225415_12444.png,3,03::003516225415,0.13707345286292655,691,81,0.016148325358851676,0.01902301550023485,0.01861061155796051,0.02192363329231739
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00279.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003542265448_23993.png,2,02::003542265448,0.14240506329113925,1039,191,0.02563070316693505,0.029825109306683324,0.02654593624174595,0.030890118330717087
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00280.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_000061579598_06180.png,4,04::000061579598,0.1336977086398991,981,135,0.018342391304347828,0.021496815286624203,0.01951645500957966,0.022872788831591606
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00281.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004433147191_26853.png,2,02::004433147191,0.14232954545454546,1031,178,0.02445054945054945,0.02855309592556946,0.02610446885228157,0.030484525486826897
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00282.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003800916101_20719.png,5,05::003800916101,0.15612414119876805,1123,229,0.03185422172763945,0.037049021193981554,0.033653032034635544,0.039141181856393814
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00283.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_11\fish_003427805288_25926.png,11,11::003427805288,0.15358843237524247,1082,256,0.03632751525471832,0.04233504216967091,0.03695700690150261,0.04306863620877266
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004480001_00284.png,1,01::000004480001,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_003399575233_23934.png,4,04::003399575233,0.1281592039800995,842,106,0.016388373531230675,0.018938717169912453,0.019126802682876587,0.02210329845547676
1,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004550001_00325.png,1,01::000004550001,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004433147191_26371.png,2,02::004433147191,0.13956876456876458,4807,891,0.025880849333372064,0.030145143282471157,0.026517529040575027,0.030886724591255188
